ID,Segment_Label,Income,Age,Total_Spending,Total_Purchases,Average_Order_Value,Response_Probability,Top_Recommended_Category,Recommendation_Score,Personalized_AOV_Uplift_Proxy
3138,High-Value Loyalists,91249.0,70,1676,22,76.18181818181819,0.997491025693054,Meat Products,88.94999999999999,4.4475
4994,High-Value Loyalists,77598.0,83,1735,25,69.4,0.7365771692377295,Fruits,7.200000000000003,0.36000000000000015
7966,Family-Oriented Regular Customers,80982.0,67,1191,27,44.111111111111114,0.259527220808689,Gold Products,18.15,0.9075
3112,Budget Browsers,22701.0,49,24,4,6.0,0.396350384896226,Wines,7.050000000000001,0.35250000000000004
10872,Family-Oriented Regular Customers,55212.0,57,1182,17,69.52941176470588,0.914892170437356,Meat Products,43.5,2.1750000000000003
2181,High-Value Loyalists,70617.0,56,1280,13,98.46153846153847,0.28237163166812174,Wines,191.70000000000005,9.585000000000003
1867,High-Value Loyalists,64849.0,69,1336,18,74.22222222222223,0.826179675598896,Wines,81.60000000000002,4.080000000000001
1518,Family-Oriented Regular Customers,62694.0,61,749,19,39.421052631578945,0.18190288546111577,Meat Products,70.9,3.5450000000000004
5734,Budget Browsers,61917.0,52,91,6,15.166666666666666,0.04268216660696274,Gold Products,0.3500000000000001,0.017500000000000005
2878,Family-Oriented Regular Customers,67472.0,79,414,13,31.846153846153847,0.01570789568456111,Gold Products,11.299999999999997,0.5649999999999998
1458,Budget Browsers,21059.0,44,44,6,7.333333333333333,0.10222230140624004,Wines,0.6500000000000004,0.03250000000000002
7007,Budget Browsers,29543.0,58,63,6,10.5,0.062805172014583,Wines,2.1499999999999986,0.10749999999999993
6200,Family-Oriented Regular Customers,75903.0,75,901,21,42.904761904761905,0.06198499271439296,Meat Products,72.89999999999998,3.644999999999999
1403,Budget Browsers,34984.0,51,38,4,9.5,0.401499655610292,Wines,0.09999999999999964,0.004999999999999983
4827,Family-Oriented Regular Customers,54998.0,70,455,15,30.333333333333332,0.7186109704805935,Gold Products,1.75,0.08750000000000001
6250,Family-Oriented Regular Customers,54356.0,77,775,21,36.904761904761905,0.6094627307672298,Meat Products,57.900000000000006,2.8950000000000005
9291,Budget Browsers,34242.0,67,15,3,5.0,0.10305223832921304,Meat Products,3.55,0.1775
2478,Budget Browsers,25410.0,53,38,5,7.6,0.08786849756868233,Meat Products,11.2,0.5599999999999999
1139,High-Value Loyalists,73356.0,42,1512,21,72.0,0.9448783801021167,Fish Products,13.2,0.66
5138,Budget Browsers,28320.0,76,43,4,10.75,0.18674906656840162,No strong recommendation,0.0,0.0
5393,Budget Browsers,23763.0,49,42,4,10.5,0.593920139070889,Meat Products,2.5500000000000007,0.12750000000000003
10413,High-Value Loyalists,72570.0,42,1089,22,49.5,0.026396370315948277,Wines,134.60000000000002,6.730000000000001
5015,Budget Browsers,34529.0,50,162,7,23.142857142857142,0.16771221174985662,Fish Products,1.25,0.0625
10868,High-Value Loyalists,70792.0,75,1272,17,74.82352941176471,0.44484275853332345,Wines,75.35000000000002,3.7675000000000014
10676,High-Value Loyalists,63211.0,44,1173,18,65.16666666666667,0.8104494874830613,Wines,166.8,8.340000000000002
2495,Family-Oriented Regular Customers,83891.0,52,816,21,38.857142857142854,0.015889908334121648,Wines,137.2,6.859999999999999
7842,Budget Browsers,36065.0,58,74,6,12.333333333333334,0.4081287925689163,Gold Products,0.6000000000000001,0.030000000000000006
9955,Budget Browsers,39898.0,72,134,7,19.142857142857142,0.43514904727111314,No strong recommendation,0.0,0.0
6663,Budget Browsers,51141.0,86,157,8,19.625,0.12848915924070198,Meat Products,14.399999999999999,0.72
2162,Family-Oriented Regular Customers,56939.0,50,561,16,35.0625,0.08204273734229484,Fish Products,63.5,3.1750000000000003
3434,High-Value Loyalists,80872.0,75,1336,18,74.22222222222223,0.0881983054219649,Wines,153.54999999999995,7.677499999999998
7919,High-Value Loyalists,72335.0,50,2092,22,95.0909090909091,0.979054304939615,Gold Products,28.25,1.4125
5626,Family-Oriented Regular Customers,61798.0,62,463,15,30.866666666666667,0.3461952301914181,Wines,16.0,0.8
6428,High-Value Loyalists,76842.0,76,1130,16,70.625,0.36563623520819677,Wines,233.0,11.65
8514,Budget Browsers,29478.0,50,20,4,5.0,0.037421868458026725,Gold Products,0.55,0.027500000000000004
10448,Family-Oriented Regular Customers,46998.0,70,377,13,29.0,0.7311739480309911,Sweet Products,4.199999999999999,0.20999999999999996
2109,High-Value Loyalists,96843.0,36,1544,27,57.18518518518518,0.7140826895680265,Wines,29.80000000000001,1.4900000000000007
7530,Budget Browsers,56551.0,76,138,7,19.714285714285715,0.16366181152001538,No strong recommendation,0.0,0.0
8925,Family-Oriented Regular Customers,70053.0,61,1012,23,44.0,0.10245749023872278,Meat Products,93.15,4.657500000000001
3009,High-Value Loyalists,71670.0,64,1766,14,126.14285714285714,0.9995060264252073,Meat Products,42.400000000000006,2.1200000000000006
6355,Budget Browsers,44359.0,48,45,6,7.5,0.04548366223994211,Gold Products,0.8999999999999999,0.045
3517,Budget Browsers,40887.0,74,161,7,23.0,0.5844287641334859,No strong recommendation,0.0,0.0
1158,Budget Browsers,48877.0,60,144,7,20.571428571428573,0.2616042289495383,Meat Products,4.100000000000001,0.20500000000000007
6203,High-Value Loyalists,74485.0,79,1734,25,69.36,0.15039278594158406,Wines,28.899999999999977,1.444999999999999
7165,Family-Oriented Regular Customers,64474.0,54,823,20,41.15,0.021896289763730106,Wines,75.5,3.7750000000000004
3595,Family-Oriented Regular Customers,77226.0,63,1138,26,43.76923076923077,0.02272530379065586,Wines,162.95000000000005,8.147500000000003
8537,High-Value Loyalists,72643.0,77,1429,20,71.45,0.8518449003965778,Meat Products,170.64999999999998,8.532499999999999
4331,High-Value Loyalists,85738.0,48,1371,20,68.55,0.6943194262742837,Wines,201.5999999999999,10.079999999999997
6281,Family-Oriented Regular Customers,55686.0,60,982,14,70.14285714285714,0.7548969263801921,Wines,259.25,12.9625
4338,Budget Browsers,39062.0,43,44,4,11.0,0.4250284063695384,Wines,1.1000000000000014,0.05500000000000008
2452,Budget Browsers,34600.0,55,318,12,26.5,0.6111243925115559,Sweet Products,3.05,0.1525
9507,Budget Browsers,40794.0,51,434,14,31.0,0.42322468056144474,No strong recommendation,0.0,0.0
8360,Budget Browsers,54690.0,55,198,9,22.0,0.014249791992668353,No strong recommendation,0.0,0.0
10311,Family-Oriented Regular Customers,4428.0,57,359,25,14.36,0.09403997340478189,Wines,216.95,10.8475
5117,Family-Oriented Regular Customers,32632.0,63,576,16,36.0,0.33402556687787865,Wines,161.65,8.082500000000001
4867,Budget Browsers,38236.0,58,88,7,12.571428571428571,0.7715433613398014,Sweet Products,0.8,0.04000000000000001
9289,Budget Browsers,36781.0,47,63,5,12.6,0.14837309322201736,Fish Products,0.6,0.03
10913,Budget Browsers,31385.0,42,27,3,9.0,0.8701626447754286,Wines,11.35,0.5675
3032,Budget Browsers,24570.0,42,193,8,24.125,0.08730760846755888,No strong recommendation,0.0,0.0
8524,Budget Browsers,25509.0,52,101,6,16.833333333333332,0.9480807300042928,No strong recommendation,0.0,0.0
3334,High-Value Loyalists,94642.0,75,2211,21,105.28571428571429,0.790555627541482,No strong recommendation,0.0,0.0
4470,Budget Browsers,58646.0,64,140,7,20.0,0.3970060609970279,No strong recommendation,0.0,0.0
1406,Family-Oriented Regular Customers,53201.0,51,415,14,29.642857142857142,0.2930389837133237,Sweet Products,0.95,0.0475
8619,Budget Browsers,21994.0,69,22,3,7.333333333333333,0.5896474391915222,Meat Products,0.5999999999999996,0.029999999999999985
10821,Budget Browsers,57113.0,48,263,10,26.3,0.26527089033689066,Fish Products,4.0,0.2
4552,Budget Browsers,51373.0,35,393,11,35.72727272727273,0.14677669884005712,Wines,44.0,2.2
898,Budget Browsers,23477.0,40,147,7,21.0,0.1592764412671192,Fish Products,0.10000000000000009,0.0050000000000000044
9797,Family-Oriented Regular Customers,58116.0,70,443,14,31.642857142857142,0.014781945223577668,No strong recommendation,0.0,0.0
10949,High-Value Loyalists,72968.0,63,1958,18,108.77777777777777,0.9563731762858328,Sweet Products,1.2000000000000028,0.060000000000000143
8212,Budget Browsers,39791.0,55,174,8,21.75,0.0828211284843103,No strong recommendation,0.0,0.0
6248,High-Value Loyalists,91712.0,79,2217,27,82.11111111111111,0.787378770690402,Fruits,3.6000000000000014,0.18000000000000008
10164,High-Value Loyalists,94472.0,68,1691,15,112.73333333333333,0.7486888843194751,Meat Products,49.94999999999999,2.4974999999999996
4547,Budget Browsers,13672.0,66,25,4,6.25,0.0780052616683247,Wines,3.5999999999999996,0.18
6815,High-Value Loyalists,96547.0,46,809,21,38.523809523809526,0.9208164123796465,Wines,63.30000000000001,3.165000000000001
4122,High-Value Loyalists,79205.0,51,895,15,59.666666666666664,0.7394373930639443,Meat Products,91.5,4.575
10841,Family-Oriented Regular Customers,56559.0,51,484,15,32.266666666666666,0.2224824718960021,No strong recommendation,0.0,0.0
5370,Budget Browsers,32644.0,53,413,14,29.5,0.87245161010455,Fish Products,3.9,0.195
176,Family-Oriented Regular Customers,67506.0,46,331,11,30.09090909090909,0.015824390411269436,Gold Products,8.450000000000003,0.42250000000000015
4860,Budget Browsers,24206.0,56,25,4,6.25,0.2979995591063905,No strong recommendation,0.0,0.0
10757,Budget Browsers,28420.0,59,13,3,4.333333333333333,0.3972658318386853,Wines,4.85,0.2425
4023,Budget Browsers,22979.0,56,115,7,16.428571428571427,0.648587269058176,Wines,3.5,0.17500000000000002
6679,Budget Browsers,33279.0,60,16,3,5.333333333333333,0.09379060613996865,Meat Products,7.449999999999999,0.3725
9923,Budget Browsers,46423.0,54,92,6,15.333333333333334,0.605881507264985,Fish Products,0.95,0.0475
7181,Budget Browsers,30368.0,49,52,5,10.4,0.02396636450394941,Fruits,0.25,0.0125
3599,Family-Oriented Regular Customers,63684.0,56,1464,20,73.2,0.14878865041408348,Meat Products,20.149999999999977,1.007499999999999
405,Budget Browsers,41638.0,62,441,13,33.92307692307692,0.6884080198147233,Meat Products,40.2,2.0100000000000002
6870,Family-Oriented Regular Customers,68805.0,67,283,11,25.727272727272727,0.06121306531693436,Fruits,0.4500000000000002,0.02250000000000001
832,Family-Oriented Regular Customers,65814.0,60,747,20,37.35,0.00940268075461088,Wines,147.75,7.3875
2002,High-Value Loyalists,71964.0,68,1870,16,116.875,0.3310916102543167,No strong recommendation,0.0,0.0
3657,Budget Browsers,39146.0,40,165,8,20.625,0.8325512856959567,No strong recommendation,0.0,0.0
500,High-Value Loyalists,96876.0,49,1941,23,84.3913043478261,0.8781521337192213,Gold Products,14.75,0.7375
1951,Family-Oriented Regular Customers,34445.0,45,839,21,39.95238095238095,0.01739938565653489,Meat Products,75.55000000000001,3.7775000000000007
3262,High-Value Loyalists,68281.0,68,1655,24,68.95833333333333,0.9174551911248735,Meat Products,48.89999999999998,2.444999999999999
4102,Budget Browsers,37284.0,51,23,3,7.666666666666667,0.17937052650912613,Meat Products,2.75,0.1375
7042,Budget Browsers,36790.0,43,66,5,13.2,0.6026684415439316,Wines,11.85,0.5925
10598,Budget Browsers,27943.0,59,37,5,7.4,0.0652581081097877,No strong recommendation,0.0,0.0
255,Budget Browsers,22263.0,75,21,4,5.25,0.17274212517608975,Meat Products,1.7999999999999998,0.09
2375,Budget Browsers,30261.0,54,22,3,7.333333333333333,0.22851124782010893,Wines,3.0500000000000007,0.15250000000000005
9829,Budget Browsers,28587.0,48,78,6,13.0,0.05556542425661417,No strong recommendation,0.0,0.0
6214,Budget Browsers,43815.0,44,79,5,15.8,0.2019303684690053,No strong recommendation,0.0,0.0
4954,Budget Browsers,48195.0,70,265,11,24.09090909090909,0.04434903802843887,Gold Products,6.300000000000001,0.31500000000000006
7861,Family-Oriented Regular Customers,77027.0,74,1175,17,69.11764705882354,0.066726269312161,Wines,78.04999999999995,3.902499999999998
4837,Family-Oriented Regular Customers,71322.0,61,1305,26,50.19230769230769,0.16988532550208946,Meat Products,24.099999999999994,1.2049999999999998
9423,Budget Browsers,32765.0,47,46,6,7.666666666666667,0.05153220230515076,No strong recommendation,0.0,0.0
4198,Budget Browsers,29672.0,61,25,3,8.333333333333334,0.5045610340886246,Meat Products,5.550000000000001,0.2775
153,Budget Browsers,23272.0,73,46,4,11.5,0.27034188446267177,Meat Products,1.6500000000000004,0.08250000000000002
9323,Family-Oriented Regular Customers,49912.0,77,874,22,39.72727272727273,0.8976168105769018,Wines,318.75,15.9375
10001,Budget Browsers,7500.0,41,100,6,16.666666666666668,0.14949914550481444,Wines,9.25,0.4625
3945,Family-Oriented Regular Customers,68117.0,79,930,23,40.43478260869565,0.6094600700332887,Wines,324.79999999999995,16.24
3799,Family-Oriented Regular Customers,67225.0,71,868,20,43.4,0.12910918890792908,Gold Products,47.80000000000001,2.3900000000000006
8625,Budget Browsers,17649.0,50,45,6,7.5,0.05799145104648164,Wines,2.1999999999999993,0.10999999999999997
3491,Family-Oriented Regular Customers,55914.0,51,1260,25,50.4,0.1697615717507552,Wines,48.5,2.4250000000000003
983,Budget Browsers,40059.0,42,414,11,37.63636363636363,0.1706495382754876,Wines,81.55000000000001,4.077500000000001
9119,Family-Oriented Regular Customers,60905.0,76,392,13,30.153846153846153,0.031610374001294086,No strong recommendation,0.0,0.0
4786,Family-Oriented Regular Customers,75330.0,49,1109,25,44.36,0.05411410258207087,Wines,140.14999999999998,7.007499999999999
5872,Family-Oriented Regular Customers,60689.0,75,639,18,35.5,0.24150138814998984,Wines,48.0,2.4000000000000004
6568,Budget Browsers,38680.0,42,79,5,15.8,0.05532623782314418,Wines,3.8499999999999996,0.1925
5628,High-Value Loyalists,61416.0,44,1665,23,72.3913043478261,0.9109255540135793,Meat Products,11.949999999999989,0.5974999999999995
5631,High-Value Loyalists,49767.0,35,692,17,40.705882352941174,0.20638330655555076,Wines,54.5,2.725
4974,Family-Oriented Regular Customers,83273.0,56,1392,19,73.26315789473684,0.16374560137727856,Wines,137.75,6.8875
8416,Budget Browsers,29009.0,45,44,5,8.8,0.18235359993126898,Wines,5.9,0.29500000000000004
5454,Budget Browsers,45057.0,47,50,5,10.0,0.026863828271956835,Meat Products,1.8000000000000007,0.09000000000000004
4095,Budget Browsers,37150.0,55,467,13,35.92307692307692,0.20725346910691703,Gold Products,64.6,3.23
5474,Budget Browsers,43020.0,56,223,9,24.77777777777778,0.06220440066276494,Fish Products,2.95,0.14750000000000002
4268,Budget Browsers,53154.0,67,158,8,19.75,0.019503597232979786,Fish Products,1.75,0.08750000000000001
10701,High-Value Loyalists,65308.0,53,1211,27,44.851851851851855,0.7510072797849068,Meat Products,93.5,4.675
3507,Family-Oriented Regular Customers,76467.0,56,1575,12,131.25,0.6271917064743444,Sweet Products,3.950000000000003,0.19750000000000015
2079,High-Value Loyalists,81044.0,79,1208,21,57.523809523809526,0.27034275945577585,Meat Products,155.95000000000005,7.797500000000003
626,Budget Browsers,32871.0,75,43,4,10.75,0.2971373337329021,No strong recommendation,0.0,0.0
4426,Family-Oriented Regular Customers,55801.0,51,527,15,35.13333333333333,0.5089142189982389,Meat Products,16.549999999999997,0.8274999999999999
2591,Family-Oriented Regular Customers,76320.0,67,932,13,71.6923076923077,0.029602977887454234,Wines,355.75,17.7875
10509,Budget Browsers,36927.0,71,71,6,11.833333333333334,0.1268818671070143,Fish Products,0.35,0.017499999999999998
6382,Budget Browsers,48794.0,73,54,4,13.5,0.003336840769993544,Fruits,0.9,0.045000000000000005
6673,Budget Browsers,23478.0,61,129,6,21.5,0.4782046215242234,Fruits,0.5999999999999996,0.029999999999999985
7441,Family-Oriented Regular Customers,71128.0,53,1615,24,67.29166666666667,0.2656094118336589,Sweet Products,25.8,1.29
1071,Family-Oriented Regular Customers,70179.0,50,1034,23,44.95652173913044,0.5507866224404044,Meat Products,65.75,3.2875
10061,Family-Oriented Regular Customers,59462.0,76,1088,23,47.30434782608695,0.30826690905781606,Fish Products,14.9,0.7450000000000001
7187,Family-Oriented Regular Customers,51381.5,57,721,18,40.05555555555556,0.05306692622136541,Meat Products,152.7,7.635
8775,Budget Browsers,38361.0,57,137,7,19.571428571428573,0.02713408736695663,Fruits,1.55,0.07750000000000001
1612,Budget Browsers,51381.5,45,47,6,7.833333333333333,0.24335573554778042,Fruits,0.05,0.0025000000000000005
2345,High-Value Loyalists,70038.0,44,1244,16,77.75,0.22384022898766348,Wines,173.35000000000002,8.667500000000002
322,Budget Browsers,42554.0,48,41,5,8.2,0.04489258086593111,Gold Products,0.7,0.034999999999999996
10897,Family-Oriented Regular Customers,67445.0,52,1174,27,43.48148148148148,0.17900351780135274,Meat Products,153.75,7.6875
123,Family-Oriented Regular Customers,67046.0,75,993,13,76.38461538461539,0.08882361350910997,Meat Products,47.80000000000001,2.3900000000000006
6103,Budget Browsers,42192.0,78,100,6,16.666666666666668,0.1031328891239794,Meat Products,3.4499999999999993,0.1725
7899,Family-Oriented Regular Customers,77610.0,74,1680,15,112.0,0.35675486939498113,Fish Products,8.149999999999999,0.4075
10500,Budget Browsers,31761.0,42,98,7,14.0,0.007425786970474787,Fruits,3.45,0.17250000000000001
1655,Budget Browsers,34350.0,47,48,4,12.0,0.03157034032162812,No strong recommendation,0.0,0.0
2406,Family-Oriented Regular Customers,54591.0,77,519,16,32.4375,0.02753533491256252,Wines,23.44999999999999,1.1724999999999994
2712,Family-Oriented Regular Customers,71866.0,70,715,19,37.63157894736842,0.005696983805680148,Wines,139.05,6.952500000000001
5517,Budget Browsers,25293.0,57,37,4,9.25,0.1348660536451663,Wines,3.6999999999999993,0.18499999999999997
10643,High-Value Loyalists,42000.0,39,653,18,36.27777777777778,0.9243809088912371,Wines,125.5,6.275
2254,High-Value Loyalists,69520.0,43,1455,20,72.75,0.0940929054620164,Wines,68.29999999999995,3.414999999999998
10281,Family-Oriented Regular Customers,64713.0,56,602,17,35.411764705882355,0.13684511113151585,Wines,86.30000000000001,4.315
6958,Budget Browsers,27889.0,49,26,4,6.5,0.20745955542438785,Wines,5.399999999999999,0.26999999999999996
954,Budget Browsers,22123.0,66,102,6,17.0,0.014100767219790434,Wines,6.050000000000001,0.30250000000000005
